# written by /home/mroughan/Reports/Networking/Topology/Waxman/Matlab/Estimation/G.m (Matlab version 0.03)
# written on 01-Jun-2016
# 
# parameters 
#    region = unit square
# format:   s,   G(s)
 8.843,  0.059179
 8.844,  0.059167
 8.845,  0.059156
 8.846,  0.059145
 8.847,  0.059134
 8.848,  0.059122
 8.849,  0.059111
 8.850,  0.059100
 8.851,  0.059089
 8.852,  0.059078
 8.853,  0.059067
 8.854,  0.059055
 8.855,  0.059044
 8.856,  0.059033
 8.857,  0.059022
 8.858,  0.059011
 8.859,  0.058999
 8.860,  0.058988
 8.861,  0.058977
 8.862,  0.058966
 8.863,  0.058955
 8.864,  0.058944
 8.865,  0.058933
 8.866,  0.058921
 8.867,  0.058910
 8.868,  0.058899
 8.869,  0.058888
 8.870,  0.058877
 8.871,  0.058866
 8.872,  0.058855
 8.873,  0.058843
 8.874,  0.058832
 8.875,  0.058821
 8.876,  0.058810
 8.877,  0.058799
 8.878,  0.058788
 8.879,  0.058777
 8.880,  0.058766
 8.881,  0.058755
 8.882,  0.058743
 8.883,  0.058732
 8.884,  0.058721
 8.885,  0.058710
 8.886,  0.058699
 8.887,  0.058688
 8.888,  0.058677
 8.889,  0.058666
 8.890,  0.058655
 8.891,  0.058644
 8.892,  0.058633
 8.893,  0.058622
 8.894,  0.058611
 8.895,  0.058599
 8.896,  0.058588
 8.897,  0.058577
 8.898,  0.058566
 8.899,  0.058555
 8.900,  0.058544
 8.901,  0.058533
 8.902,  0.058522
 8.903,  0.058511
 8.904,  0.058500
 8.905,  0.058489
 8.906,  0.058478
 8.907,  0.058467
 8.908,  0.058456
 8.909,  0.058445
 8.910,  0.058434
 8.911,  0.058423
 8.912,  0.058412
 8.913,  0.058401
 8.914,  0.058390
 8.915,  0.058379
 8.916,  0.058368
 8.917,  0.058357
 8.918,  0.058346
 8.919,  0.058335
 8.920,  0.058324
 8.921,  0.058313
 8.922,  0.058302
 8.923,  0.058291
 8.924,  0.058280
 8.925,  0.058269
 8.926,  0.058258
 8.927,  0.058247
 8.928,  0.058236
 8.929,  0.058225
 8.930,  0.058214
 8.931,  0.058203
 8.932,  0.058192
 8.933,  0.058182
 8.934,  0.058171
 8.935,  0.058160
 8.936,  0.058149
 8.937,  0.058138
 8.938,  0.058127
 8.939,  0.058116
 8.940,  0.058105
 8.941,  0.058094
 8.942,  0.058083
 8.943,  0.058072
 8.944,  0.058061
 8.945,  0.058050
 8.946,  0.058040
 8.947,  0.058029
 8.948,  0.058018
 8.949,  0.058007
 8.950,  0.057996
 8.951,  0.057985
 8.952,  0.057974
 8.953,  0.057963
 8.954,  0.057952
 8.955,  0.057942
 8.956,  0.057931
 8.957,  0.057920
 8.958,  0.057909
 8.959,  0.057898
 8.960,  0.057887
 8.961,  0.057876
 8.962,  0.057866
 8.963,  0.057855
 8.964,  0.057844
 8.965,  0.057833
 8.966,  0.057822
 8.967,  0.057811
 8.968,  0.057801
 8.969,  0.057790
 8.970,  0.057779
 8.971,  0.057768
 8.972,  0.057757
 8.973,  0.057746
 8.974,  0.057736
 8.975,  0.057725
 8.976,  0.057714
 8.977,  0.057703
 8.978,  0.057692
 8.979,  0.057682
 8.980,  0.057671
 8.981,  0.057660
 8.982,  0.057649
 8.983,  0.057638
 8.984,  0.057628
 8.985,  0.057617
 8.986,  0.057606
 8.987,  0.057595
 8.988,  0.057584
 8.989,  0.057574
 8.990,  0.057563
 8.991,  0.057552
 8.992,  0.057541
 8.993,  0.057531
 8.994,  0.057520
 8.995,  0.057509
 8.996,  0.057498
 8.997,  0.057488
 8.998,  0.057477
 8.999,  0.057466
 9.000,  0.057455
 9.001,  0.057445
 9.002,  0.057434
 9.003,  0.057423
 9.004,  0.057412
 9.005,  0.057402
 9.006,  0.057391
 9.007,  0.057380
 9.008,  0.057369
 9.009,  0.057359
 9.010,  0.057348
 9.011,  0.057337
 9.012,  0.057327
 9.013,  0.057316
 9.014,  0.057305
 9.015,  0.057295
 9.016,  0.057284
 9.017,  0.057273
 9.018,  0.057262
 9.019,  0.057252
 9.020,  0.057241
 9.021,  0.057230
 9.022,  0.057220
 9.023,  0.057209
 9.024,  0.057198
 9.025,  0.057188
 9.026,  0.057177
 9.027,  0.057166
 9.028,  0.057156
 9.029,  0.057145
 9.030,  0.057134
 9.031,  0.057124
 9.032,  0.057113
 9.033,  0.057103
 9.034,  0.057092
 9.035,  0.057081
 9.036,  0.057071
 9.037,  0.057060
 9.038,  0.057049
 9.039,  0.057039
 9.040,  0.057028
 9.041,  0.057017
 9.042,  0.057007
 9.043,  0.056996
 9.044,  0.056986
 9.045,  0.056975
 9.046,  0.056964
 9.047,  0.056954
 9.048,  0.056943
 9.049,  0.056933
 9.050,  0.056922
 9.051,  0.056911
 9.052,  0.056901
 9.053,  0.056890
 9.054,  0.056880
 9.055,  0.056869
 9.056,  0.056858
 9.057,  0.056848
 9.058,  0.056837
 9.059,  0.056827
 9.060,  0.056816
 9.061,  0.056806
 9.062,  0.056795
 9.063,  0.056785
 9.064,  0.056774
 9.065,  0.056763
 9.066,  0.056753
 9.067,  0.056742
 9.068,  0.056732
 9.069,  0.056721
 9.070,  0.056711
 9.071,  0.056700
 9.072,  0.056690
 9.073,  0.056679
 9.074,  0.056669
 9.075,  0.056658
 9.076,  0.056648
 9.077,  0.056637
 9.078,  0.056627
 9.079,  0.056616
 9.080,  0.056605
 9.081,  0.056595
 9.082,  0.056584
 9.083,  0.056574
 9.084,  0.056563
 9.085,  0.056553
 9.086,  0.056542
 9.087,  0.056532
 9.088,  0.056522
 9.089,  0.056511
 9.090,  0.056501
 9.091,  0.056490
 9.092,  0.056480
 9.093,  0.056469
 9.094,  0.056459
 9.095,  0.056448
 9.096,  0.056438
 9.097,  0.056427
 9.098,  0.056417
 9.099,  0.056406
 9.100,  0.056396
 9.101,  0.056385
 9.102,  0.056375
 9.103,  0.056365
 9.104,  0.056354
 9.105,  0.056344
 9.106,  0.056333
 9.107,  0.056323
 9.108,  0.056312
 9.109,  0.056302
 9.110,  0.056292
 9.111,  0.056281
 9.112,  0.056271
 9.113,  0.056260
 9.114,  0.056250
 9.115,  0.056239
 9.116,  0.056229
 9.117,  0.056219
 9.118,  0.056208
 9.119,  0.056198
 9.120,  0.056187
 9.121,  0.056177
 9.122,  0.056167
 9.123,  0.056156
 9.124,  0.056146
 9.125,  0.056136
 9.126,  0.056125
 9.127,  0.056115
 9.128,  0.056104
 9.129,  0.056094
 9.130,  0.056084
 9.131,  0.056073
 9.132,  0.056063
 9.133,  0.056053
 9.134,  0.056042
 9.135,  0.056032
 9.136,  0.056022
 9.137,  0.056011
 9.138,  0.056001
 9.139,  0.055991
 9.140,  0.055980
 9.141,  0.055970
 9.142,  0.055960
 9.143,  0.055949
 9.144,  0.055939
 9.145,  0.055929
 9.146,  0.055918
 9.147,  0.055908
 9.148,  0.055898
 9.149,  0.055887
 9.150,  0.055877
 9.151,  0.055867
 9.152,  0.055856
 9.153,  0.055846
 9.154,  0.055836
 9.155,  0.055825
 9.156,  0.055815
 9.157,  0.055805
 9.158,  0.055795
 9.159,  0.055784
 9.160,  0.055774
 9.161,  0.055764
 9.162,  0.055753
 9.163,  0.055743
 9.164,  0.055733
 9.165,  0.055723
 9.166,  0.055712
 9.167,  0.055702
 9.168,  0.055692
 9.169,  0.055682
 9.170,  0.055671
 9.171,  0.055661
 9.172,  0.055651
 9.173,  0.055641
 9.174,  0.055630
 9.175,  0.055620
 9.176,  0.055610
 9.177,  0.055600
 9.178,  0.055589
 9.179,  0.055579
 9.180,  0.055569
 9.181,  0.055559
 9.182,  0.055549
 9.183,  0.055538
 9.184,  0.055528
 9.185,  0.055518
 9.186,  0.055508
 9.187,  0.055497
 9.188,  0.055487
 9.189,  0.055477
 9.190,  0.055467
 9.191,  0.055457
 9.192,  0.055446
 9.193,  0.055436
 9.194,  0.055426
 9.195,  0.055416
 9.196,  0.055406
 9.197,  0.055396
 9.198,  0.055385
 9.199,  0.055375
 9.200,  0.055365
 9.201,  0.055355
 9.202,  0.055345
 9.203,  0.055335
 9.204,  0.055324
 9.205,  0.055314
 9.206,  0.055304
 9.207,  0.055294
 9.208,  0.055284
 9.209,  0.055274
 9.210,  0.055263
 9.211,  0.055253
 9.212,  0.055243
 9.213,  0.055233
 9.214,  0.055223
 9.215,  0.055213
 9.216,  0.055203
 9.217,  0.055193
 9.218,  0.055182
 9.219,  0.055172
 9.220,  0.055162
 9.221,  0.055152
 9.222,  0.055142
 9.223,  0.055132
 9.224,  0.055122
 9.225,  0.055112
 9.226,  0.055102
 9.227,  0.055091
 9.228,  0.055081
 9.229,  0.055071
 9.230,  0.055061
 9.231,  0.055051
 9.232,  0.055041
 9.233,  0.055031
 9.234,  0.055021
 9.235,  0.055011
 9.236,  0.055001
 9.237,  0.054991
 9.238,  0.054981
 9.239,  0.054970
 9.240,  0.054960
 9.241,  0.054950
 9.242,  0.054940
 9.243,  0.054930
 9.244,  0.054920
 9.245,  0.054910
 9.246,  0.054900
 9.247,  0.054890
 9.248,  0.054880
 9.249,  0.054870
 9.250,  0.054860
 9.251,  0.054850
 9.252,  0.054840
 9.253,  0.054830
 9.254,  0.054820
 9.255,  0.054810
 9.256,  0.054800
 9.257,  0.054790
 9.258,  0.054780
 9.259,  0.054770
 9.260,  0.054760
 9.261,  0.054750
 9.262,  0.054740
 9.263,  0.054730
 9.264,  0.054720
 9.265,  0.054710
 9.266,  0.054700
 9.267,  0.054690
 9.268,  0.054680
 9.269,  0.054670
 9.270,  0.054660
 9.271,  0.054650
 9.272,  0.054640
 9.273,  0.054630
 9.274,  0.054620
 9.275,  0.054610
 9.276,  0.054600
 9.277,  0.054590
 9.278,  0.054580
 9.279,  0.054570
 9.280,  0.054560
 9.281,  0.054550
 9.282,  0.054540
 9.283,  0.054530
 9.284,  0.054520
 9.285,  0.054510
 9.286,  0.054500
 9.287,  0.054491
 9.288,  0.054481
 9.289,  0.054471
 9.290,  0.054461
 9.291,  0.054451
 9.292,  0.054441
 9.293,  0.054431
 9.294,  0.054421
 9.295,  0.054411
 9.296,  0.054401
 9.297,  0.054391
 9.298,  0.054381
 9.299,  0.054372
 9.300,  0.054362
 9.301,  0.054352
 9.302,  0.054342
 9.303,  0.054332
 9.304,  0.054322
 9.305,  0.054312
 9.306,  0.054302
 9.307,  0.054292
 9.308,  0.054283
 9.309,  0.054273
 9.310,  0.054263
 9.311,  0.054253
 9.312,  0.054243
 9.313,  0.054233
 9.314,  0.054223
 9.315,  0.054213
 9.316,  0.054204
 9.317,  0.054194
 9.318,  0.054184
 9.319,  0.054174
 9.320,  0.054164
 9.321,  0.054154
 9.322,  0.054144
 9.323,  0.054135
 9.324,  0.054125
 9.325,  0.054115
 9.326,  0.054105
 9.327,  0.054095
 9.328,  0.054085
 9.329,  0.054076
 9.330,  0.054066
 9.331,  0.054056
 9.332,  0.054046
 9.333,  0.054036
 9.334,  0.054027
 9.335,  0.054017
 9.336,  0.054007
 9.337,  0.053997
 9.338,  0.053987
 9.339,  0.053978
 9.340,  0.053968
 9.341,  0.053958
 9.342,  0.053948
 9.343,  0.053938
 9.344,  0.053929
 9.345,  0.053919
 9.346,  0.053909
 9.347,  0.053899
 9.348,  0.053889
 9.349,  0.053880
 9.350,  0.053870
 9.351,  0.053860
 9.352,  0.053850
 9.353,  0.053841
 9.354,  0.053831
 9.355,  0.053821
 9.356,  0.053811
 9.357,  0.053802
 9.358,  0.053792
 9.359,  0.053782
 9.360,  0.053772
 9.361,  0.053763
 9.362,  0.053753
 9.363,  0.053743
 9.364,  0.053733
 9.365,  0.053724
 9.366,  0.053714
 9.367,  0.053704
 9.368,  0.053695
 9.369,  0.053685
 9.370,  0.053675
 9.371,  0.053665
 9.372,  0.053656
 9.373,  0.053646
 9.374,  0.053636
 9.375,  0.053627
 9.376,  0.053617
 9.377,  0.053607
 9.378,  0.053597
 9.379,  0.053588
 9.380,  0.053578
 9.381,  0.053568
 9.382,  0.053559
 9.383,  0.053549
 9.384,  0.053539
 9.385,  0.053530
 9.386,  0.053520
 9.387,  0.053510
 9.388,  0.053501
 9.389,  0.053491
 9.390,  0.053481
 9.391,  0.053472
 9.392,  0.053462
 9.393,  0.053452
 9.394,  0.053443
 9.395,  0.053433
 9.396,  0.053423
 9.397,  0.053414
 9.398,  0.053404
 9.399,  0.053394
 9.400,  0.053385
 9.401,  0.053375
 9.402,  0.053366
 9.403,  0.053356
 9.404,  0.053346
 9.405,  0.053337
 9.406,  0.053327
 9.407,  0.053317
 9.408,  0.053308
 9.409,  0.053298
 9.410,  0.053289
 9.411,  0.053279
 9.412,  0.053269
 9.413,  0.053260
 9.414,  0.053250
 9.415,  0.053240
 9.416,  0.053231
 9.417,  0.053221
 9.418,  0.053212
 9.419,  0.053202
 9.420,  0.053193
 9.421,  0.053183
 9.422,  0.053173
 9.423,  0.053164
 9.424,  0.053154
 9.425,  0.053145
 9.426,  0.053135
 9.427,  0.053125
 9.428,  0.053116
 9.429,  0.053106
 9.430,  0.053097
 9.431,  0.053087
 9.432,  0.053078
 9.433,  0.053068
 9.434,  0.053059
 9.435,  0.053049
 9.436,  0.053039
 9.437,  0.053030
 9.438,  0.053020
 9.439,  0.053011
 9.440,  0.053001
 9.441,  0.052992
 9.442,  0.052982
 9.443,  0.052973
 9.444,  0.052963
 9.445,  0.052954
 9.446,  0.052944
 9.447,  0.052935
 9.448,  0.052925
 9.449,  0.052916
 9.450,  0.052906
 9.451,  0.052897
 9.452,  0.052887
 9.453,  0.052878
 9.454,  0.052868
 9.455,  0.052859
 9.456,  0.052849
 9.457,  0.052840
 9.458,  0.052830
 9.459,  0.052821
 9.460,  0.052811
 9.461,  0.052802
 9.462,  0.052792
 9.463,  0.052783
 9.464,  0.052773
 9.465,  0.052764
 9.466,  0.052754
 9.467,  0.052745
 9.468,  0.052735
 9.469,  0.052726
 9.470,  0.052716
 9.471,  0.052707
 9.472,  0.052697
 9.473,  0.052688
 9.474,  0.052678
 9.475,  0.052669
 9.476,  0.052660
 9.477,  0.052650
 9.478,  0.052641
 9.479,  0.052631
 9.480,  0.052622
 9.481,  0.052612
 9.482,  0.052603
 9.483,  0.052594
 9.484,  0.052584
 9.485,  0.052575
 9.486,  0.052565
 9.487,  0.052556
 9.488,  0.052546
 9.489,  0.052537
 9.490,  0.052528
 9.491,  0.052518
 9.492,  0.052509
 9.493,  0.052499
 9.494,  0.052490
 9.495,  0.052481
 9.496,  0.052471
 9.497,  0.052462
 9.498,  0.052452
 9.499,  0.052443
 9.500,  0.052434
 9.501,  0.052424
 9.502,  0.052415
 9.503,  0.052405
 9.504,  0.052396
 9.505,  0.052387
 9.506,  0.052377
 9.507,  0.052368
 9.508,  0.052359
 9.509,  0.052349
 9.510,  0.052340
 9.511,  0.052330
 9.512,  0.052321
 9.513,  0.052312
 9.514,  0.052302
 9.515,  0.052293
 9.516,  0.052284
 9.517,  0.052274
 9.518,  0.052265
 9.519,  0.052256
 9.520,  0.052246
 9.521,  0.052237
 9.522,  0.052228
 9.523,  0.052218
 9.524,  0.052209
 9.525,  0.052200
 9.526,  0.052190
 9.527,  0.052181
 9.528,  0.052172
 9.529,  0.052162
 9.530,  0.052153
 9.531,  0.052144
 9.532,  0.052134
 9.533,  0.052125
 9.534,  0.052116
 9.535,  0.052107
 9.536,  0.052097
 9.537,  0.052088
 9.538,  0.052079
 9.539,  0.052069
 9.540,  0.052060
 9.541,  0.052051
 9.542,  0.052042
 9.543,  0.052032
 9.544,  0.052023
 9.545,  0.052014
 9.546,  0.052004
 9.547,  0.051995
 9.548,  0.051986
 9.549,  0.051977
 9.550,  0.051967
 9.551,  0.051958
 9.552,  0.051949
 9.553,  0.051940
 9.554,  0.051930
 9.555,  0.051921
 9.556,  0.051912
 9.557,  0.051903
 9.558,  0.051893
 9.559,  0.051884
 9.560,  0.051875
 9.561,  0.051866
 9.562,  0.051856
 9.563,  0.051847
 9.564,  0.051838
 9.565,  0.051829
 9.566,  0.051819
 9.567,  0.051810
 9.568,  0.051801
 9.569,  0.051792
 9.570,  0.051783
 9.571,  0.051773
 9.572,  0.051764
 9.573,  0.051755
 9.574,  0.051746
 9.575,  0.051737
 9.576,  0.051727
 9.577,  0.051718
 9.578,  0.051709
 9.579,  0.051700
 9.580,  0.051691
 9.581,  0.051681
 9.582,  0.051672
 9.583,  0.051663
 9.584,  0.051654
 9.585,  0.051645
 9.586,  0.051635
 9.587,  0.051626
 9.588,  0.051617
 9.589,  0.051608
 9.590,  0.051599
 9.591,  0.051590
 9.592,  0.051580
 9.593,  0.051571
 9.594,  0.051562
 9.595,  0.051553
 9.596,  0.051544
 9.597,  0.051535
 9.598,  0.051525
 9.599,  0.051516
 9.600,  0.051507
 9.601,  0.051498
 9.602,  0.051489
 9.603,  0.051480
 9.604,  0.051471
 9.605,  0.051461
 9.606,  0.051452
 9.607,  0.051443
 9.608,  0.051434
 9.609,  0.051425
 9.610,  0.051416
 9.611,  0.051407
 9.612,  0.051398
 9.613,  0.051389
 9.614,  0.051379
 9.615,  0.051370
 9.616,  0.051361
 9.617,  0.051352
 9.618,  0.051343
 9.619,  0.051334
 9.620,  0.051325
 9.621,  0.051316
 9.622,  0.051307
 9.623,  0.051298
 9.624,  0.051288
 9.625,  0.051279
 9.626,  0.051270
 9.627,  0.051261
 9.628,  0.051252
 9.629,  0.051243
 9.630,  0.051234
 9.631,  0.051225
 9.632,  0.051216
 9.633,  0.051207
 9.634,  0.051198
 9.635,  0.051189
 9.636,  0.051180
 9.637,  0.051171
 9.638,  0.051161
 9.639,  0.051152
 9.640,  0.051143
 9.641,  0.051134
 9.642,  0.051125
 9.643,  0.051116
 9.644,  0.051107
 9.645,  0.051098
 9.646,  0.051089
 9.647,  0.051080
 9.648,  0.051071
 9.649,  0.051062
 9.650,  0.051053
 9.651,  0.051044
 9.652,  0.051035
 9.653,  0.051026
 9.654,  0.051017
 9.655,  0.051008
 9.656,  0.050999
 9.657,  0.050990
 9.658,  0.050981
 9.659,  0.050972
 9.660,  0.050963
 9.661,  0.050954
 9.662,  0.050945
 9.663,  0.050936
 9.664,  0.050927
 9.665,  0.050918
 9.666,  0.050909
 9.667,  0.050900
 9.668,  0.050891
 9.669,  0.050882
 9.670,  0.050873
 9.671,  0.050864
 9.672,  0.050855
 9.673,  0.050846
 9.674,  0.050837
 9.675,  0.050828
 9.676,  0.050819
 9.677,  0.050810
 9.678,  0.050801
 9.679,  0.050792
 9.680,  0.050783
 9.681,  0.050774
 9.682,  0.050765
 9.683,  0.050756
 9.684,  0.050748
 9.685,  0.050739
 9.686,  0.050730
 9.687,  0.050721
 9.688,  0.050712
 9.689,  0.050703
 9.690,  0.050694
 9.691,  0.050685
 9.692,  0.050676
 9.693,  0.050667
 9.694,  0.050658
 9.695,  0.050649
 9.696,  0.050640
 9.697,  0.050631
 9.698,  0.050623
 9.699,  0.050614
 9.700,  0.050605
 9.701,  0.050596
 9.702,  0.050587
 9.703,  0.050578
 9.704,  0.050569
 9.705,  0.050560
 9.706,  0.050551
 9.707,  0.050542
 9.708,  0.050534
 9.709,  0.050525
 9.710,  0.050516
 9.711,  0.050507
 9.712,  0.050498
 9.713,  0.050489
 9.714,  0.050480
 9.715,  0.050471
 9.716,  0.050462
 9.717,  0.050454
 9.718,  0.050445
 9.719,  0.050436
 9.720,  0.050427
 9.721,  0.050418
 9.722,  0.050409
 9.723,  0.050400
 9.724,  0.050392
 9.725,  0.050383
 9.726,  0.050374
 9.727,  0.050365
 9.728,  0.050356
 9.729,  0.050347
 9.730,  0.050338
 9.731,  0.050330
 9.732,  0.050321
 9.733,  0.050312
 9.734,  0.050303
 9.735,  0.050294
 9.736,  0.050286
 9.737,  0.050277
 9.738,  0.050268
 9.739,  0.050259
 9.740,  0.050250
 9.741,  0.050241
 9.742,  0.050233
 9.743,  0.050224
 9.744,  0.050215
 9.745,  0.050206
 9.746,  0.050197
 9.747,  0.050189
 9.748,  0.050180
 9.749,  0.050171
 9.750,  0.050162
 9.751,  0.050153
 9.752,  0.050145
 9.753,  0.050136
 9.754,  0.050127
 9.755,  0.050118
 9.756,  0.050109
 9.757,  0.050101
 9.758,  0.050092
 9.759,  0.050083
 9.760,  0.050074
 9.761,  0.050066
 9.762,  0.050057
 9.763,  0.050048
 9.764,  0.050039
 9.765,  0.050031
 9.766,  0.050022
 9.767,  0.050013
 9.768,  0.050004
 9.769,  0.049996
 9.770,  0.049987
 9.771,  0.049978
 9.772,  0.049969
 9.773,  0.049961
 9.774,  0.049952
 9.775,  0.049943
 9.776,  0.049934
 9.777,  0.049926
 9.778,  0.049917
 9.779,  0.049908
 9.780,  0.049899
 9.781,  0.049891
 9.782,  0.049882
 9.783,  0.049873
 9.784,  0.049865
 9.785,  0.049856
 9.786,  0.049847
 9.787,  0.049838
 9.788,  0.049830
 9.789,  0.049821
 9.790,  0.049812
 9.791,  0.049804
 9.792,  0.049795
 9.793,  0.049786
 9.794,  0.049777
 9.795,  0.049769
 9.796,  0.049760
 9.797,  0.049751
 9.798,  0.049743
 9.799,  0.049734
 9.800,  0.049725
 9.801,  0.049717
 9.802,  0.049708
 9.803,  0.049699
 9.804,  0.049691
 9.805,  0.049682
 9.806,  0.049673
 9.807,  0.049665
 9.808,  0.049656
 9.809,  0.049647
 9.810,  0.049639
 9.811,  0.049630
 9.812,  0.049621
 9.813,  0.049613
 9.814,  0.049604
 9.815,  0.049595
 9.816,  0.049587
 9.817,  0.049578
 9.818,  0.049569
 9.819,  0.049561
 9.820,  0.049552
 9.821,  0.049544
 9.822,  0.049535
 9.823,  0.049526
 9.824,  0.049518
 9.825,  0.049509
 9.826,  0.049500
 9.827,  0.049492
 9.828,  0.049483
 9.829,  0.049475
 9.830,  0.049466
 9.831,  0.049457
 9.832,  0.049449
 9.833,  0.049440
 9.834,  0.049431
 9.835,  0.049423
 9.836,  0.049414
 9.837,  0.049406
 9.838,  0.049397
 9.839,  0.049388
 9.840,  0.049380
 9.841,  0.049371
 9.842,  0.049363
 9.843,  0.049354
 9.844,  0.049346
 9.845,  0.049337
 9.846,  0.049328
 9.847,  0.049320
 9.848,  0.049311
 9.849,  0.049303
 9.850,  0.049294
 9.851,  0.049286
 9.852,  0.049277
 9.853,  0.049268
 9.854,  0.049260
 9.855,  0.049251
 9.856,  0.049243
 9.857,  0.049234
 9.858,  0.049226
 9.859,  0.049217
 9.860,  0.049209
 9.861,  0.049200
 9.862,  0.049191
 9.863,  0.049183
 9.864,  0.049174
 9.865,  0.049166
 9.866,  0.049157
 9.867,  0.049149
 9.868,  0.049140
 9.869,  0.049132
 9.870,  0.049123
 9.871,  0.049115
 9.872,  0.049106
 9.873,  0.049098
 9.874,  0.049089
 9.875,  0.049081
 9.876,  0.049072
 9.877,  0.049064
 9.878,  0.049055
 9.879,  0.049047
 9.880,  0.049038
 9.881,  0.049029
 9.882,  0.049021
 9.883,  0.049013
 9.884,  0.049004
 9.885,  0.048996
 9.886,  0.048987
 9.887,  0.048979
 9.888,  0.048970
 9.889,  0.048962
 9.890,  0.048953
 9.891,  0.048945
 9.892,  0.048936
 9.893,  0.048928
 9.894,  0.048919
 9.895,  0.048911
 9.896,  0.048902
 9.897,  0.048894
 9.898,  0.048885
 9.899,  0.048877
 9.900,  0.048868
 9.901,  0.048860
 9.902,  0.048851
 9.903,  0.048843
 9.904,  0.048835
 9.905,  0.048826
 9.906,  0.048818
 9.907,  0.048809
 9.908,  0.048801
 9.909,  0.048792
 9.910,  0.048784
 9.911,  0.048775
 9.912,  0.048767
 9.913,  0.048759
 9.914,  0.048750
 9.915,  0.048742
 9.916,  0.048733
 9.917,  0.048725
 9.918,  0.048716
 9.919,  0.048708
 9.920,  0.048700
 9.921,  0.048691
 9.922,  0.048683
 9.923,  0.048674
 9.924,  0.048666
 9.925,  0.048658
 9.926,  0.048649
 9.927,  0.048641
 9.928,  0.048632
 9.929,  0.048624
 9.930,  0.048616
 9.931,  0.048607
 9.932,  0.048599
 9.933,  0.048590
 9.934,  0.048582
 9.935,  0.048574
 9.936,  0.048565
 9.937,  0.048557
 9.938,  0.048548
 9.939,  0.048540
 9.940,  0.048532
 9.941,  0.048523
 9.942,  0.048515
 9.943,  0.048507
 9.944,  0.048498
 9.945,  0.048490
 9.946,  0.048481
 9.947,  0.048473
